latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
42.33081,-6.91341,315.5,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,288.62,5.34,N,0
42.33094,-6.93393,313.6,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,288.55,20.08,N,0
42.33223,-6.91925,346.78,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,291.6,32.8,N,0
42.3324,-6.93993,349.33,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,300.0,20.08,N,0
42.33366,-6.92516,327.06,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,290.17,32.8,N,0
42.33389,-6.94608,333.65,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,318.29,52.32,N,0
42.33505,-6.93088,322.16,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,291.07,42.14,N,0
42.33527,-6.95174,313.22,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,291.51,52.32,N,0
42.33527,-6.91181,331.07,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,289.86,5.34,N,0
42.33533,-6.90981,310.76,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,288.47,8.96,N,0
42.33647,-6.93673,350.56,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,303.31,42.14,N,0
42.33662,-6.91739,355.81,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,302.83,32.8,N,0
42.33672,-6.91541,344.7,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,294.56,8.96,N,0
42.33797,-6.92293,345.19,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,307.29,32.8,N,0
42.33807,-6.94334,341.53,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,304.16,25.69,N,0
42.33809,-6.92094,367.0,0.51,0.49,2022-07-15,302,N,VIIRS,h,2,302.92,30.66,N,0
42.33935,-6.92861,356.66,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,309.86,42.14,N,0
42.3395,-6.92659,346.56,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,311.41,30.66,N,0
42.33955,-6.94942,308.34,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,289.03,25.69,N,0
42.34069,-6.93414,349.47,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,310.99,42.14,N,0
42.34088,-6.93216,356.35,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,306.6,65.25,N,0
42.34211,-6.94001,343.57,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,302.63,25.69,N,0
42.34225,-6.93768,341.59,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,314.58,65.25,N,0
42.34238,-6.92115,303.87,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,288.5,2.15,N,0
42.34248,-6.91904,302.5,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,287.74,30.66,N,0
42.3436,-6.94615,307.19,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,289.97,25.69,N,0
42.34375,-6.9437,313.81,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,291.51,8.28,N,0
42.34381,-6.92704,314.34,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,290.53,52.72,N,0
42.34397,-6.92501,306.89,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,288.54,30.66,N,0
42.34509,-6.93231,367.0,0.51,0.49,2022-07-15,302,N,VIIRS,h,2,319.49,52.72,N,0
42.34532,-6.93048,325.42,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,301.08,65.25,N,0
42.34631,-6.93733,342.41,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,300.22,38.21,N,0
42.34655,-6.93543,347.72,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,311.9,65.25,N,0
42.34769,-6.94301,306.26,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,290.53,38.21,N,0
42.34788,-6.9408,310.32,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,290.66,8.28,N,0
42.34964,-6.92834,302.13,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,288.09,1.0,N,0
42.35094,-6.93355,301.83,0.51,0.49,2022-07-15,302,N,VIIRS,n,2,287.95,1.0,N,0
42.51411,-7.14246,296.39,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,270.23,2.11,N,0
42.51467,-7.15129,296.06,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,265.36,0.67,N,0
42.51596,-7.14999,300.5,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,266.15,2.11,N,0
42.51707,-7.14133,301.67,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,270.11,1.2,N,0
42.51741,-7.15593,300.27,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,263.68,4.33,N,0
42.51831,-7.1401,303.1,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,274.16,2.11,N,0
42.51854,-7.16049,296.81,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,263.2,4.33,N,0
42.51885,-7.14883,341.31,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,268.77,6.92,N,0
42.52017,-7.14766,341.39,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,270.19,2.11,N,0
42.5202,-7.15447,326.27,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,264.75,6.92,N,0
42.52123,-7.13877,304.7,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,273.99,1.2,N,0
42.52131,-7.15909,302.49,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,263.72,1.87,N,0
42.52155,-7.15331,367.0,0.49,0.49,2022-07-15,302,N,VIIRS,h,2,271.8,4.33,N,0
42.52246,-7.13753,303.43,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,274.55,1.83,N,0
42.52268,-7.15793,308.23,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,265.25,4.33,N,0
42.52303,-7.14635,325.83,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,269.88,6.92,N,0
42.52378,-7.16242,298.8,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,264.83,0.58,N,0
42.52428,-7.14494,324.92,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,272.73,1.83,N,0
42.52433,-7.15179,354.13,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,276.0,6.92,N,0
42.52546,-7.15648,310.19,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,265.74,1.87,N,0
42.52566,-7.15057,367.0,0.49,0.49,2022-07-15,302,N,VIIRS,h,2,275.08,8.38,N,0
42.52657,-7.16111,299.77,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,265.14,1.87,N,0
42.52676,-7.13556,300.68,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,274.54,1.83,N,0
42.52681,-7.15528,319.03,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,266.6,8.38,N,0
42.52796,-7.15999,302.23,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,268.02,0.94,N,0
42.52842,-7.14234,311.31,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,273.35,1.83,N,0
42.52981,-7.14802,351.73,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,275.27,8.38,N,0
42.53107,-7.15316,339.85,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,271.28,8.38,N,0
42.53231,-7.15822,300.76,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,269.64,0.94,N,0
42.53271,-7.14036,299.3,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,274.44,1.24,N,0
42.53413,-7.14618,301.21,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,273.84,0.67,N,0
42.53545,-7.15154,298.92,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,271.03,0.67,N,0
42.53676,-7.15693,295.23,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,269.91,0.34,N,0
42.5414,-7.27338,309.22,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,286.86,1.17,N,0
42.54379,-7.27323,351.65,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,292.53,10.14,N,0
42.54435,-7.26597,310.24,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,286.41,2.79,N,0
42.54586,-7.27217,347.74,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,294.04,2.79,N,0
42.54673,-7.26567,319.03,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,287.56,2.49,N,0
42.54736,-7.2783,303.52,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,288.91,3.63,N,0
42.54828,-7.27219,318.08,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,292.02,2.42,N,0
42.54881,-7.26481,312.9,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,286.51,2.79,N,0
42.5504,-7.2713,317.34,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,291.24,2.79,N,0
42.55133,-7.26509,320.86,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,287.17,2.49,N,0
42.55282,-7.27139,310.03,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,289.93,2.42,N,0
42.55344,-7.2643,331.19,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,288.16,2.81,N,0
42.5549,-7.27031,306.98,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,287.64,2.81,N,0
42.57592,-7.31778,311.43,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,289.27,3.07,N,0
42.58031,-7.31639,330.87,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,291.64,3.07,N,0
42.58468,-7.31492,337.54,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,291.79,8.11,N,0
42.58905,-7.31341,349.08,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,293.94,8.11,N,0
42.59409,-7.25588,333.82,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,286.19,7.7,N,0
42.59545,-7.26153,340.54,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,287.72,12.46,N,0
42.59829,-7.25367,339.11,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,287.44,12.06,N,0
42.59979,-7.25987,355.31,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,296.4,16.54,N,0
42.60121,-7.26577,301.59,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,285.38,16.54,N,0
42.6148,-7.32224,304.37,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,283.53,0.86,N,0
42.62365,-7.24086,297.24,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,277.8,0.93,N,0
42.62587,-7.04216,301.15,0.5,0.49,2022-07-15,302,N,VIIRS,n,2,286.5,0.5,N,0
42.62663,-7.23353,304.06,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,281.7,0.93,N,0
42.62806,-7.23952,308.96,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,280.63,0.93,N,0
42.62953,-7.24565,312.84,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,278.12,1.57,N,0
42.62972,-7.22663,304.43,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,282.83,1.77,N,0
42.63067,-7.25041,306.11,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,278.99,1.57,N,0
42.6311,-7.23242,320.57,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,282.41,25.29,N,0
42.63251,-7.23831,356.3,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,285.81,25.29,N,0
42.63386,-7.24398,357.47,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,294.78,31.55,N,0
42.63415,-7.22534,307.59,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,283.04,1.77,N,0
42.635,-7.24873,327.62,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,279.89,31.55,N,0
42.63552,-7.23111,336.14,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,286.69,25.29,N,0
42.6361,-7.2533,303.27,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,282.46,1.19,N,0
42.63697,-7.23716,349.99,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,300.93,25.29,N,0
42.63701,-7.22401,305.8,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,283.53,7.05,N,0
42.63732,-7.21878,300.97,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,283.22,1.17,N,0
42.63822,-7.24241,351.58,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,294.47,31.55,N,0
42.63839,-7.22963,322.88,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,286.74,7.05,N,0
42.63863,-7.2243,308.55,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,283.69,1.17,N,0
42.63936,-7.24718,321.58,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,279.27,31.55,N,0
42.63985,-7.2356,350.5,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,288.93,22.29,N,0
42.63997,-7.2299,346.09,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,287.8,31.4,N,0
42.64044,-7.25167,303.98,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,281.06,1.19,N,0
42.64116,-7.24099,346.24,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,286.87,22.29,N,0
42.64137,-7.23579,367.0,0.49,0.48,2022-07-15,302,N,VIIRS,h,2,291.51,31.4,N,0
42.64156,-7.22319,306.55,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,284.88,7.05,N,0
42.64235,-7.24583,316.66,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,280.48,1.52,N,0
42.64264,-7.24112,329.91,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,282.59,3.06,N,0
42.64289,-7.22864,345.09,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,291.37,7.05,N,0
42.64318,-7.22354,307.39,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,284.37,1.17,N,0
42.64346,-7.25038,302.98,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,280.28,1.52,N,0
42.64381,-7.24597,309.93,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,279.71,3.06,N,0
42.64428,-7.2343,351.16,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,298.99,22.29,N,0
42.64447,-7.22895,353.31,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,293.55,31.4,N,0
42.64488,-7.25047,299.95,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,280.3,1.06,N,0
42.64558,-7.23966,317.39,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,283.64,22.29,N,0
42.64581,-7.23457,350.04,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,294.77,31.4,N,0
42.64679,-7.24459,303.08,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,284.06,1.52,N,0
42.64707,-7.23986,312.11,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,282.77,3.06,N,0
42.64743,-7.22778,336.24,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,283.73,5.9,N,0
42.64822,-7.24468,300.1,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,282.54,3.06,N,0
42.64878,-7.23332,355.41,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,290.25,11.51,N,0
42.64899,-7.22806,314.99,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,282.53,3.82,N,0
42.6501,-7.2387,306.41,0.48,0.48,2022-07-15,302,N,VIIRS,n,2,284.12,11.51,N,0
42.65031,-7.23363,339.09,0.49,0.48,2022-07-15,302,N,VIIRS,n,2,285.24,3.82,N,0
42.69042,-7.97622,308.86,0.45,0.47,2022-07-15,302,N,VIIRS,n,2,291.11,1.61,N,0
42.72426,-6.84941,302.18,0.5,0.49,2022-07-15,302,N,VIIRS,n,2,291.04,3.26,N,0
42.72606,-6.85675,346.59,0.5,0.49,2022-07-15,302,N,VIIRS,n,2,300.91,10.31,N,0
42.72786,-6.86417,313.15,0.5,0.49,2022-07-15,302,N,VIIRS,n,2,289.67,10.31,N,0
42.72839,-6.84657,332.72,0.5,0.49,2022-07-15,302,N,VIIRS,n,2,291.35,3.26,N,0
42.73016,-6.85383,320.28,0.5,0.49,2022-07-15,302,N,VIIRS,n,2,291.4,10.31,N,0
42.82035,-6.9978,303.64,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,291.01,1.34,N,0
42.82127,-6.47135,323.82,0.52,0.5,2022-07-15,302,N,VIIRS,n,2,289.81,2.67,N,0
42.82158,-7.00281,312.32,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,290.53,1.34,N,0
42.82286,-6.99909,328.41,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,293.04,4.04,N,0
42.82402,-7.00396,306.27,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,289.6,2.79,N,0
42.82489,-6.9968,308.59,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,290.98,1.64,N,0
42.82608,-7.00164,307.48,0.49,0.49,2022-07-15,302,N,VIIRS,n,2,289.45,1.64,N,0
42.96773,-6.86884,323.6,0.5,0.49,2022-07-15,302,N,VIIRS,n,2,292.12,3.72,N,0
42.97229,-6.86792,301.67,0.5,0.49,2022-07-15,302,N,VIIRS,n,2,290.21,0.98,N,0
36.92804,-5.31728,306.7,0.42,0.61,2022-07-15,303,N,VIIRS,n,2,294.57,6.68,N,0
36.92929,-5.32183,335.33,0.42,0.61,2022-07-15,303,N,VIIRS,n,2,297.15,6.68,N,0
36.9305,-5.32625,342.62,0.42,0.61,2022-07-15,303,N,VIIRS,n,2,304.56,74.65,N,0
36.93168,-5.33055,367.0,0.42,0.61,2022-07-15,303,N,VIIRS,h,2,322.5,74.65,N,0
36.93283,-5.33473,367.0,0.42,0.61,2022-07-15,303,N,VIIRS,h,2,299.04,106.93,N,0
36.93341,-5.31478,312.57,0.42,0.61,2022-07-15,303,N,VIIRS,n,2,295.09,2.86,N,0
36.93462,-5.31918,319.63,0.42,0.61,2022-07-15,303,N,VIIRS,n,2,296.37,2.86,N,0
36.93581,-5.32352,326.22,0.42,0.61,2022-07-15,303,N,VIIRS,n,2,297.86,7.95,N,0
36.937,-5.32783,367.0,0.42,0.61,2022-07-15,303,N,VIIRS,h,2,302.41,7.95,N,0
36.93818,-5.33213,367.0,0.42,0.61,2022-07-15,303,N,VIIRS,h,2,302.82,8.84,N,0
36.9389,-5.31268,320.35,0.42,0.61,2022-07-15,303,N,VIIRS,n,2,294.9,2.86,N,0
36.93935,-5.33642,316.26,0.42,0.61,2022-07-15,303,N,VIIRS,n,2,295.86,8.84,N,0
36.94009,-5.31702,338.58,0.42,0.61,2022-07-15,303,N,VIIRS,n,2,297.71,2.86,N,0
36.94129,-5.32138,342.42,0.42,0.61,2022-07-15,303,N,VIIRS,n,2,299.22,7.95,N,0
36.9425,-5.32578,330.68,0.42,0.61,2022-07-15,303,N,VIIRS,n,2,299.6,7.95,N,0
36.94369,-5.33014,340.96,0.42,0.61,2022-07-15,303,N,VIIRS,n,2,300.15,8.84,N,0
36.94438,-5.31052,307.27,0.42,0.61,2022-07-15,303,N,VIIRS,n,2,294.33,1.52,N,0
36.94487,-5.33445,308.08,0.42,0.61,2022-07-15,303,N,VIIRS,n,2,296.4,8.84,N,0
36.94559,-5.31496,312.79,0.42,0.61,2022-07-15,303,N,VIIRS,n,2,295.22,1.52,N,0
36.94679,-5.31933,327.12,0.42,0.61,2022-07-15,303,N,VIIRS,n,2,296.76,2.33,N,0
36.94796,-5.32364,312.37,0.42,0.61,2022-07-15,303,N,VIIRS,n,2,296.52,2.33,N,0
37.06274,-7.98207,310.7,0.61,0.53,2022-07-15,303,N,VIIRS,n,2,293.59,1.62,N,0
37.27252,-6.32039,317.87,0.37,0.58,2022-07-15,303,N,VIIRS,n,2,293.86,1.15,N,0
37.27633,-6.32085,308.66,0.37,0.58,2022-07-15,303,N,VIIRS,n,2,293.23,1.38,N,0
37.27669,-6.70344,311.22,0.35,0.57,2022-07-15,303,N,VIIRS,n,2,291.29,0.28,N,0
37.35896,-5.86655,309.32,0.39,0.59,2022-07-15,303,N,VIIRS,n,2,297.1,1.63,N,2
37.35992,-5.8642,306.22,0.38,0.59,2022-07-15,303,N,VIIRS,n,2,294.66,0.94,N,2
37.92536,-4.37569,301.83,0.44,0.63,2022-07-15,303,N,VIIRS,n,2,291.48,0.43,N,0
38.49904,-8.93663,300.67,0.5,0.49,2022-07-15,303,N,VIIRS,n,2,290.07,0.59,N,2
38.50337,-8.93474,304.02,0.5,0.49,2022-07-15,303,N,VIIRS,n,2,290.62,0.59,N,2
38.92152,-9.01093,307.04,0.49,0.48,2022-07-15,303,N,VIIRS,n,2,293.97,1.94,N,2
39.05271,-5.98466,306.78,0.34,0.56,2022-07-15,303,N,VIIRS,n,2,291.88,0.66,N,0
36.08593,2.08578,350.16,0.4,0.37,2022-07-15,1243,N,VIIRS,l,2,317.82,47.87,D,0
36.08854,2.08047,345.21,0.4,0.37,2022-07-15,1243,N,VIIRS,n,2,314.9,8.53,D,0
36.09188,2.07951,367.0,0.4,0.37,2022-07-15,1243,N,VIIRS,h,2,319.5,8.53,D,0
36.09251,2.08069,351.72,0.4,0.37,2022-07-15,1243,N,VIIRS,l,2,320.24,9.22,D,0
36.09511,2.07539,347.15,0.4,0.37,2022-07-15,1243,N,VIIRS,l,2,318.19,9.22,D,0
36.09586,2.07975,350.14,0.4,0.37,2022-07-15,1243,N,VIIRS,l,2,318.94,9.22,D,0
36.51631,1.66034,348.28,0.41,0.37,2022-07-15,1243,N,VIIRS,l,2,314.86,16.06,D,0
36.60546,-4.61505,347.91,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,311.7,15.11,D,0
36.60697,-4.60842,350.15,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,315.6,45.76,D,0
36.61007,-4.61581,342.65,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,309.89,13.25,D,0
36.61154,-4.60932,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,313.8,31.11,D,0
36.61347,-4.62355,331.28,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,303.37,27.73,D,0
36.61469,-4.61651,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,315.49,13.25,D,0
36.61484,-4.61769,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,314.74,32.82,D,0
36.61556,-4.63369,352.6,0.51,0.49,2022-07-15,1243,N,VIIRS,l,2,328.86,83.4,D,0
36.61567,-4.63463,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,l,2,329.0,72.16,D,0
36.61609,-4.61034,355.04,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,324.27,31.11,D,0
36.61629,-4.61149,355.37,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,324.97,32.82,D,0
36.61671,-4.62861,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,321.16,83.4,D,0
36.61684,-4.62959,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,326.38,27.73,D,0
36.61736,-4.6047,341.94,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,308.42,31.11,D,0
36.61761,-4.60586,346.54,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,312.18,28.76,D,0
36.61795,-4.62316,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,320.15,32.2,D,0
36.61811,-4.62419,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,321.92,27.73,D,0
36.61893,-4.64121,338.56,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,305.81,73.6,D,0
36.61932,-4.61712,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,324.32,32.2,D,0
36.61948,-4.61831,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,323.32,32.82,D,0
36.62003,-4.63504,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,360.46,83.4,D,0
36.62012,-4.63607,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,355.92,73.6,D,0
36.62063,-4.61134,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,318.52,37.58,D,0
36.62085,-4.61246,356.5,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,317.29,32.82,D,0
36.6212,-4.62991,352.2,0.51,0.49,2022-07-15,1243,N,VIIRS,l,2,346.63,83.4,D,0
36.62131,-4.631,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,l,2,347.78,47.72,D,0
36.62202,-4.60744,331.3,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,301.4,28.76,D,0
36.6224,-4.62463,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,324.1,32.2,D,0
36.62252,-4.62579,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,324.87,47.72,D,0
36.62315,-4.64242,345.43,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,316.5,112.37,D,0
36.6232,-4.6434,338.74,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,311.87,73.6,D,0
36.62362,-4.6192,355.61,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,320.91,32.2,D,0
36.62378,-4.6204,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,319.69,35.35,D,0
36.62426,-4.6375,356.37,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,329.23,66.85,D,0
36.62434,-4.6385,352.88,0.51,0.49,2022-07-15,1243,N,VIIRS,l,2,328.48,73.6,D,0
36.62486,-4.61375,341.85,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,308.27,37.58,D,0
36.62505,-4.61495,344.56,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,311.3,35.35,D,0
36.62537,-4.63265,353.46,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,319.4,66.85,D,0
36.62547,-4.63368,354.27,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,320.18,47.72,D,0
36.62626,-4.64981,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,l,2,332.69,112.37,D,0
36.62627,-4.6508,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,327.4,73.98,D,0
36.62653,-4.62753,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,321.71,29.7,D,0
36.62663,-4.62868,355.29,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,320.46,47.72,D,0
36.6274,-4.64477,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,337.72,112.37,D,0
36.62746,-4.6457,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,342.39,216.61,D,0
36.62777,-4.62202,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,313.73,29.7,D,0
36.6279,-4.62322,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,315.43,35.35,D,0
36.62846,-4.6401,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,342.72,66.85,D,0
36.62854,-4.64101,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,343.28,216.61,D,0
36.62902,-4.6165,333.51,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,300.7,13.48,D,0
36.62953,-4.63538,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,326.06,66.85,D,0
36.62962,-4.6364,356.54,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,329.41,107.76,D,0
36.63042,-4.65354,351.78,0.51,0.49,2022-07-15,1243,N,VIIRS,n,2,298.65,73.98,D,0
36.63069,-4.63025,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,321.89,29.7,D,0
36.63079,-4.63135,367.0,0.51,0.49,2022-07-15,1243,N,VIIRS,h,2,323.46,107.76,D,0
